code,name,state
4123105,santa amelia,PR
3546009,santa branca,SP
2927606,santa brigida,BA
2927507,santa barbara,BA
3157203,santa barbara,MG
3545803,santa barbara d oeste,SP
5219100,santa barbara de goias,GO
3157252,santa barbara do leste,MG
3157278,santa barbara do monte verde,MG
1506351,santa barbara do para,PA
4316709,santa barbara do sul,RS
3157302,santa barbara do tugurio,MG
5107248,santa carmem,MT
2513158,santa cecilia,PB
4215505,santa cecilia,SC
4123204,santa cecilia do pavao,PR
4316733,santa cecilia do sul,RS
3546108,santa clara d oeste,SP
4316758,santa clara do sul,RS
2411205,santa cruz,RN
2513208,santa cruz,PB
2612455,santa cruz,PE
2927705,santa cruz cabralia,BA
2612471,santa cruz da baixa verde,PE
3546207,santa cruz da conceicao,SP
3546256,santa cruz da esperanca,SP
2927804,santa cruz da vitoria,BA
3546306,santa cruz das palmeiras,SP
5219209,santa cruz de goias,GO
3157336,santa cruz de minas,MG
4123303,santa cruz de monte castelo,PR
3157377,santa cruz de salinas,MG
1506401,santa cruz do arari,PA
2612505,santa cruz do capibaribe,PE
3157401,santa cruz do escalvado,MG
2209104,santa cruz do piaui,PI
3546405,santa cruz do rio pardo,SP
4316808,santa cruz do sul,RS
5107743,santa cruz do xingu,MT
2209153,santa cruz dos milagres,PI
3157500,santa efigenia de minas,MG
3546504,santa ernestina,SP
2209203,santa filomena,PI
2612554,santa filomena,PE
2109759,santa filomena do maranhao,MA
4123402,santa fe,PR
5219258,santa fe de goias,GO
3157609,santa fe de minas,MG
1718865,santa fe do araguaia,TO
3546603,santa fe do sul,SP
3546702,santa gertrudes,SP
2109809,santa helena,MA
2513307,santa helena,PB
4123501,santa helena,PR
4215554,santa helena,SC
5219308,santa helena de goias,GO
3157658,santa helena de minas,MG
2109908,santa ines,MA
2513356,santa ines,PB
2927903,santa ines,BA
4123600,santa ines,PR
3546801,santa isabel,SP
5219357,santa isabel,GO
4123709,santa isabel do ivai,PR
1303601,santa isabel do rio negro,AM
4123808,santa izabel do oeste,PR
1506500,santa izabel do para,PA
3157708,santa juliana,MG
3204500,santa leopoldina,ES
2209302,santa luz,PI
2110005,santa luzia,MA
2513406,santa luzia,PB
2928059,santa luzia,BA
3157807,santa luzia,MG
1100296,santa luzia d oeste,RO
2806305,santa luzia do itanhy,SE
2707909,santa luzia do norte,AL
2110039,santa luzia do parua,MA
1506559,santa luzia do para,PA
3546900,santa lucia,SP
4123824,santa lucia,PR
3157906,santa margarida,MG
4316972,santa margarida do sul,RS
2409332,santa maria,RN
4316907,santa maria,RS
3304607,santa maria madalena,RJ
2612604,santa maria da boa vista,PE
3547007,santa maria da serra,SP
2928109,santa maria da vitoria,BA
1506583,santa maria das barreiras,PA
3158003,santa maria de itabira,MG
3204559,santa maria de jetiba,ES
2612703,santa maria do cambuca,PE
4316956,santa maria do herval,RS
4123857,santa maria do oeste,PR
1506609,santa maria do para,PA
3158102,santa maria do salto,MG
3158201,santa maria do suacui,MG
1718881,santa maria do tocantins,TO
4123907,santa mariana,PR
3547106,santa mercedes,SP
4123956,santa monica,PR
2312205,santa quiteria,CE
2110104,santa quiteria do maranhao,MA
2110203,santa rita,MA
2513703,santa rita,PB
3547403,santa rita d oeste,SP
3159209,santa rita de caldas,MG
2928406,santa rita de cassia,BA
3159407,santa rita de ibitipoca,MG
3159308,santa rita de jacutinga,MG
3159357,santa rita de minas,MG
5219407,santa rita do araguaia,GO
3159506,santa rita do itueto,MG
5219456,santa rita do novo destino,GO
5007554,santa rita do pardo,MS
3547502,santa rita do passa quatro,SP
3159605,santa rita do sapucai,MG
1718899,santa rita do tocantins,TO
5107768,santa rita do trivelato,MT
4317202,santa rosa,RS
3159704,santa rosa da serra,MG
5219506,santa rosa de goias,GO
2806503,santa rosa de lima,SE
4215604,santa rosa de lima,SC
3547601,santa rosa de viterbo,SP
2209377,santa rosa do piaui,PI
1200435,santa rosa do purus,AC
4215653,santa rosa do sul,SC
1718907,santa rosa do tocantins,TO
3547650,santa salete,SP
3204609,santa teresa,ES
2513802,santa teresinha,PB
4317251,santa tereza,RS
5219605,santa tereza de goias,GO
4124020,santa tereza do oeste,PR
1719004,santa tereza do tocantins,TO
2612802,santa terezinha,PE
2928505,santa terezinha,BA
4215679,santa terezinha,SC
5107776,santa terezinha,MT
5219704,santa terezinha de goias,GO
4124053,santa terezinha de itaipu,PR
4215687,santa terezinha do progresso,SC
1720002,santa terezinha do tocantins,TO
3159803,santa vitoria,MG
4317301,santa vitoria do palmar,RS
2928000,santaluz,BA
1600600,santana,AP
2928208,santana,BA
4317004,santana da boa vista,RS
3547205,santana da ponte pensa,SP
3158300,santana da vargem,MG
3158409,santana de cataguases,MG
2513505,santana de mangueira,PB
3547304,santana de parnaiba,SP
3158508,santana de pirapama,MG
2312007,santana do acarau,CE
1506708,santana do araguaia,PA
2312106,santana do cariri,CE
3158607,santana do deserto,MG
3158706,santana do garambeu,MG
2708006,santana do ipanema,AL
4124004,santana do itarare,PR
3158805,santana do jacare,MG
3158904,santana do manhuacu,MG
2110237,santana do maranhao,MA
2411403,santana do matos,RN
2708105,santana do mundau,AL
3158953,santana do paraiso,MG
2209351,santana do piaui,PI
3159001,santana do riacho,MG
2411429,santana do serido,RN
2806404,santana do sao francisco,SE
2513604,santana dos garrotes,PB
3159100,santana dos montes,MG
2928307,santanopolis,BA
1506807,santarem,PA
1506906,santarem novo,PA
4317400,santiago,RS
4215695,santiago do sul,SC
5107263,santo afonso,MT
2928604,santo amaro,BA
4215703,santo amaro da imperatriz,SC
2806602,santo amaro das brotas,SE
2110278,santo amaro do maranhao,MA
3547700,santo anastacio,SP
2513851,santo andre,PB
3547809,santo andre,SP
2411502,santo antonio,RN
3547908,santo antonio da alegria,SP
5219712,santo antonio da barra,GO
4317608,santo antonio da patrulha,RS
4124103,santo antonio da platina,PR
4317707,santo antonio das missoes,RS
5219738,santo antonio de goias,GO
2928703,santo antonio de jesus,BA
2209401,santo antonio de lisboa,PI
3548005,santo antonio de posse,SP
3304706,santo antonio de padua,RJ
3159902,santo antonio do amparo,MG
3548054,santo antonio do aracangua,SP
3160009,santo antonio do aventureiro,MG
4124202,santo antonio do caiua,PR
5219753,santo antonio do descoberto,GO
3160108,santo antonio do grama,MG
3160207,santo antonio do itambe,MG
1303700,santo antonio do ica,AM
3160306,santo antonio do jacinto,MG
3548104,santo antonio do jardim,SP
5107792,santo antonio do leste,MT
5107800,santo antonio do leverger,MT
3160405,santo antonio do monte,MG
4317558,santo antonio do palma,RS
4124301,santo antonio do paraiso,PR
3548203,santo antonio do pinhal,SP
4317756,santo antonio do planalto,RS
3160454,santo antonio do retiro,MG
3160504,santo antonio do rio abaixo,MG
4124400,santo antonio do sudoeste,PR
1507003,santo antonio do taua,PA
2110302,santo antonio dos lopes,MA
2209450,santo antonio dos milagres,PI
4317806,santo augusto,RS
4317905,santo cristo,RS
2928802,santo estevao,BA
3548302,santo expedito,SP
4317954,santo expedito do sul,RS
3160603,santo hipolito,MG
4124509,santo inacio,PR
2209500,santo inacio do piaui,PI
4317509,santo angelo,RS
3548500,santos,SP
3160702,santos dumont,MG
3548401,santopolis do aguapei,SP
2929602,sapeacu,BA
5107875,sapezal,MT
4319901,sapiranga,RS
4126207,sapopema,PR
1507755,sapucaia,PA
3305406,sapucaia,RJ
4320008,sapucaia do sul,RS
3165404,sapucai mirim,MG
2515302,sape,PB
3305505,saquarema,RJ
4126256,sarandi,PR
4320107,sarandi,RS
3551108,sarapui,SP
3165503,sardoa,MG
3551207,sarutaia,SP
3165537,sarzedo,MG
2708907,satuba,AL
2111722,satubinha,MA
2929750,saubara,BA
4126272,saudade do iguacu,PR
4217303,saudades,SC
2929800,saude,BA
4217402,schroeder,SC
2929909,seabra,BA
4217501,seara,SC
3551306,sebastianopolis do sul,SP
2210623,sebastiao barros,PI
2930006,sebastiao laranjeiras,BA
2210631,sebastiao leal,PI
4320206,seberi,RS
4320230,sede nova,RS
4320263,segredo,RS
4320305,selbach,RS
5007802,selviria,MS
3165560,sem peixe,MG
1200500,sena madureira,AC
2111748,senador alexandre costa,MA
3165578,senador amaral,MG
5220454,senador canedo,GO
3165602,senador cortes,MG
2413102,senador eloi de souza,RN
3165701,senador firmino,MG
2413201,senador georgino avelino,RN
1200450,senador guiomard,AC
3165800,senador jose bento,MG
1507805,senador jose porfirio,PA
2111763,senador la rocque,MA
3165909,senador modestino goncalves,MG
2312700,senador pompeu,CE
2708956,senador rui palmeira,AL
4320321,senador salgado filho,RS
2312809,senador sa,CE
4126306,senges,PR
2930105,senhor do bonfim,BA
3166006,senhora de oliveira,MG
3166105,senhora do porto,MG
3166204,senhora dos remedios,MG
4320354,sentinela do sul,RS
2930204,sento se,BA
4320404,serafina correa,RS
3166303,sericita,MG
1101500,seringueiras,RO
3166402,seritinga,MG
3305554,seropedica,RJ
3205002,serra,ES
4217550,serra alta,SC
3551405,serra azul,SP
3166501,serra azul de minas,MG
2515500,serra branca,PB
2410306,serra caiada,RN
2930303,serra dourada,BA
2515708,serra grande,PB
3551603,serra negra,SP
2413409,serra negra do norte,RN
5107883,serra nova dourada,MT
2930402,serra preta,BA
2515807,serra redonda,PB
2613909,serra talhada,PE
2515609,serra da raiz,PB
3166600,serra da saudade,MG
2413300,serra de sao bento,RN
2413359,serra do mel,RN
1600055,serra do navio,AP
2930154,serra do ramalho,BA
3166808,serra do salitre,MG
3166709,serra dos aimores,MG
3551504,serrana,SP
3166907,serrania,MG
2111789,serrano do maranhao,MA
3167004,serranos,MG
5220504,serranopolis,GO
3166956,serranopolis de minas,MG
4126355,serranopolis do iguacu,PR
2515906,serraria,PB
2413508,serrinha,RN
2930501,serrinha,BA
2413557,serrinha dos pintos,RN
2614006,serrita,PE
3167103,serro,MG
2930600,serrolandia,BA
4126405,sertaneja,PR
4126504,sertanopolis,PR
2614105,sertania,PE
4320503,sertao,RS
4320552,sertao santana,RS
2515930,sertaozinho,PB
3551702,sertaozinho,SP
3551801,sete barras,SP
3167202,sete lagoas,MG
5007703,sete quedas,MS
4320578,sete de setembro,RS
3165552,setubinha,MG
2413607,severiano melo,RN
4320602,severiano de almeida,RS
3551900,severinia,SP
4217600,sideropolis,SC
5007901,sidrolandia,MS
2210656,sigefredo pacheco,PI
3305604,silva jardim,RJ
1720655,silvanopolis,TO
4320651,silveira martins,RS
3552007,silveiras,SP
3167301,silveirania,MG
1304005,silves,AM
3167400,silvianopolis,MG
5220603,silvania,GO
5220686,simolandia,GO
3167608,simonesia,MG
2210805,simplicio mendes,PI
2807105,simao dias,SE
3167509,simao pereira,MG
2210706,simoes,PI
2930709,simoes filho,BA
4320677,sinimbu,RS
5107909,sinop,MT
4126603,siqueira campos,PR
2614204,sirinhaem,PE
2807204,siriri,SE
2930774,sobradinho,BA
4320701,sobradinho,RS
2515971,sobrado,PB
2312908,sobral,CE
3167707,sobralia,MG
3552106,socorro,SP
2210904,socorro do piaui,PI
2516102,soledade,PB
4320800,soledade,RS
3167806,soledade de minas,MG
2614402,solidao,PE
2313005,solonopole,CE
2516003,solanea,PB
4217709,sombrio,SC
5007935,sonora,MS
3205010,sooretama,ES
3552205,sorocaba,SP
5107925,sorriso,MT
2516151,sossego,PB
1507904,soure,PA
2516201,sousa,PB
2930808,souto soares,BA
1720853,sucupira,TO
2111904,sucupira do norte,MA
2111953,sucupira do riachao,MA
3552304,sud mennucci,SP
4217758,sul brasil,SC
4126652,sulina,PR
3552403,sumare,SP
3305703,sumidouro,RJ
2516300,sume,PB
2614501,surubim,PE
2210938,sussuapara,PI
3552502,suzano,SP
3552551,suzanapolis,SP
2929701,satiro dias,BA
2312304,sao benedito,CE
2110401,sao benedito do rio preto,MA
2612901,sao benedito do sul,PE
2513927,sao bentinho,PB
2110500,sao bento,MA
2513901,sao bento,PB
3160801,sao bento abade,MG
2411601,sao bento do norte,RN
3548609,sao bento do sapucai,SP
4215802,sao bento do sul,SC
1720101,sao bento do tocantins,TO
2411700,sao bento do trairi,RN
2613008,sao bento do una,PE
4215752,sao bernardino,SC
2110609,sao bernardo,MA
3548708,sao bernardo do campo,SP
4215901,sao bonifacio,SC
4318002,sao borja,RS
2209559,sao braz do piaui,PI
2708204,sao bras,AL
3160900,sao bras do suacui,MG
1507102,sao caetano de odivelas,PA
3548807,sao caetano do sul,SP
2613107,sao caitano,PE
3548906,sao carlos,SP
4216008,sao carlos,SC
4124608,sao carlos do ivai,PR
2806701,sao cristovao,SE
4216057,sao cristovao do sul,SC
2928901,sao desiderio,BA
2513968,sao domingos,PB
2806800,sao domingos,SE
2928950,sao domingos,BA
4216107,sao domingos,SC
5219803,sao domingos,GO
3160959,sao domingos das dores,MG
1507151,sao domingos do araguaia,PA
2110658,sao domingos do azeitao,MA
1507201,sao domingos do capim,PA
2513943,sao domingos do cariri,PB
2110708,sao domingos do maranhao,MA
3204658,sao domingos do norte,ES
3161007,sao domingos do prata,MG
4318051,sao domingos do sul,RS
2929107,sao felipe,BA
1101484,sao felipe d oeste,RO
2411809,sao fernando,RN
3304805,sao fidelis,RJ
2513984,sao francisco,PB
2806909,sao francisco,SE
3161106,sao francisco,MG
3549003,sao francisco,SP
4318101,sao francisco de assis,RS
2209658,sao francisco de assis do piaui,PI
5219902,sao francisco de goias,GO
3304755,sao francisco de itabapoana,RJ
3161205,sao francisco de paula,MG
4318200,sao francisco de paula,RS
3161304,sao francisco de sales,MG
2110856,sao francisco do brejao,MA
2929206,sao francisco do conde,BA
3161403,sao francisco do gloria,MG
1101492,sao francisco do guapore,RO
2110906,sao francisco do maranhao,MA
2411908,sao francisco do oeste,RN
1507409,sao francisco do para,PA
2209708,sao francisco do piaui,PI
4216206,sao francisco do sul,SC
2929008,sao felix,BA
2110807,sao felix de balsas,MA
3161056,sao felix de minas,MG
5107859,sao felix do araguaia,MT
2929057,sao felix do coribe,BA
2209609,sao felix do piaui,PI
1720150,sao felix do tocantins,TO
1507300,sao felix do xingu,PA
2929255,sao gabriel,BA
4318309,sao gabriel,RS
1303809,sao gabriel da cachoeira,AM
3204708,sao gabriel da palha,ES
5007695,sao gabriel do oeste,MS
3161502,sao geraldo,MG
3161601,sao geraldo da piedade,MG
1507458,sao geraldo do araguaia,PA
3161650,sao geraldo do baixio,MG
3304904,sao goncalo,RJ
3161700,sao goncalo do abaete,MG
2312403,sao goncalo do amarante,CE
2412005,sao goncalo do amarante,RN
2209757,sao goncalo do gurgueia,PI
3161809,sao goncalo do para,MG
2209807,sao goncalo do piaui,PI
3161908,sao goncalo do rio abaixo,MG
3125507,sao goncalo do rio preto,MG
3162005,sao goncalo do sapucai,MG
2929305,sao goncalo dos campos,BA
3162104,sao gotardo,MG
4318408,sao jeronimo,RS
4124707,sao jeronimo da serra,PR
4216503,sao joaquim,SC
3549409,sao joaquim da barra,SP
3162922,sao joaquim de bicas,MG
2613305,sao joaquim do monte,PE
4318440,sao jorge,RS
4125209,sao jorge d oeste,PR
4125308,sao jorge do ivai,PR
4125357,sao jorge do patrocinio,PR
4216602,sao jose,SC
3162948,sao jose da barra,MG
3549508,sao jose da bela vista,SP
4125407,sao jose da boa vista,PR
2613404,sao jose da coroa grande,PE
2514206,sao jose da lagoa tapada,PB
2708303,sao jose da laje,AL
3162955,sao jose da lapa,MG
3163003,sao jose da safira,MG
2708402,sao jose da tapera,AL
3163102,sao jose da varginha,MG
2929354,sao jose da vitoria,BA
4318457,sao jose das missoes,RS
4125456,sao jose das palmeiras,PR
2514305,sao jose de caiana,PB
2514404,sao jose de espinharas,PB
2412203,sao jose de mipibu,RN
2514503,sao jose de piranhas,PB
2514552,sao jose de princesa,PB
2111201,sao jose de ribamar,MA
3305133,sao jose de uba,RJ
3163201,sao jose do alegre,MG
3549607,sao jose do barreiro,SP
2613503,sao jose do belmonte,PE
2514602,sao jose do bonfim,PB
2514651,sao jose do brejo do cruz,PB
3204807,sao jose do calcado,ES
2412302,sao jose do campestre,RN
4216701,sao jose do cedro,SC
4216800,sao jose do cerrito,SC
2210052,sao jose do divino,PI
3163300,sao jose do divino,MG
2613602,sao jose do egito,PE
3163409,sao jose do goiabal,MG
4318465,sao jose do herval,RS
4318481,sao jose do hortencio,RS
4318499,sao jose do inhacora,RS
3163508,sao jose do jacuri,MG
2929370,sao jose do jacuipe,BA
3163607,sao jose do mantimento,MG
4318507,sao jose do norte,RS
4318606,sao jose do ouro,RS
2210102,sao jose do peixe,PI
2210201,sao jose do piaui,PI
5107297,sao jose do povo,MT
5107305,sao jose do rio claro,MT
3549706,sao jose do rio pardo,SP
3549805,sao jose do rio preto,SP
2514701,sao jose do sabugi,PB
2412401,sao jose do serido,RN
4318614,sao jose do sul,RS
3305158,sao jose do vale do rio preto,RJ
5107354,sao jose do xingu,MT
4318622,sao jose dos ausentes,RS
2111250,sao jose dos basilios,MA
3549904,sao jose dos campos,SP
2514800,sao jose dos cordeiros,PB
4125506,sao jose dos pinhais,PR
5107107,sao jose dos quatro marcos,MT
2514453,sao jose dos ramos,PB
2613206,sao joao,PE
4124806,sao joao,PR
2111003,sao joao batista,MA
4216305,sao joao batista,SC
3162203,sao joao batista do gloria,MG
3162807,sao joao evangelista,MG
3162906,sao joao nepomuceno,MG
5220009,sao joao d alianca,GO
1400506,sao joao da baliza,RR
3305000,sao joao da barra,RJ
3549102,sao joao da boa vista,SP
2209856,sao joao da canabrava,PI
2209872,sao joao da fronteira,PI
3162252,sao joao da lagoa,MG
3162302,sao joao da mata,MG
5220058,sao joao da parauna,GO
1507466,sao joao da ponta,PA
3162401,sao joao da ponte,MG
2209906,sao joao da serra,PI
4318424,sao joao da urtiga,RS
2209955,sao joao da varjota,PI
3549201,sao joao das duas pontes,SP
3162450,sao joao das missoes,MG
3549250,sao joao de iracema,SP
3305109,sao joao de meriti,RJ
1507474,sao joao de pirabas,PA
3162500,sao joao del rei,MG
1507508,sao joao do araguaia,PA
2209971,sao joao do arraial,PI
4124905,sao joao do caiua,PR
2514008,sao joao do cariri,PB
2111029,sao joao do caru,MA
4216354,sao joao do itaperiu,SC
4125001,sao joao do ivai,PR
2312502,sao joao do jaguaribe,CE
3162559,sao joao do manhuacu,MG
3162575,sao joao do manteninha,MG
4216255,sao joao do oeste,SC
3162609,sao joao do oriente,MG
3162658,sao joao do pacui,MG
2111052,sao joao do paraiso,MA
3162708,sao joao do paraiso,MG
3549300,sao joao do pau d alho,SP
2210003,sao joao do piaui,PI
4318432,sao joao do polesine,RS
2500700,sao joao do rio do peixe,PB
2412104,sao joao do sabugi,RN
2111078,sao joao do soter,MA
4216404,sao joao do sul,SC
2514107,sao joao do tigre,PB
4125100,sao joao do triunfo,PR
2111102,sao joao dos patos,MA
2210300,sao juliao,PI
4318705,sao leopoldo,RS
3163706,sao lourenco,MG
2613701,sao lourenco da mata,PE
3549953,sao lourenco da serra,SP
4216909,sao lourenco do oeste,SC
2210359,sao lourenco do piaui,PI
4318804,sao lourenco do sul,RS
4217006,sao ludgero,SC
2210375,sao luis do piaui,PI
1400605,sao luiz,RR
4318903,sao luiz gonzaga,RS
5220157,sao luiz do norte,GO
3550001,sao luiz do paraitinga,SP
2111300,sao luis,MA
2111409,sao luis gonzaga do maranhao,MA
5220108,sao luis de montes belos,GO
2312601,sao luis do curu,CE
2708501,sao luis do quitunde,AL
2514909,sao mamede,PB
4125555,sao manoel do parana,PR
3550100,sao manuel,SP
4319000,sao marcos,RS
4217105,sao martinho,SC
4319109,sao martinho,RS
4319125,sao martinho da serra,RS
3204906,sao mateus,ES
2111508,sao mateus do maranhao,MA
4125605,sao mateus do sul,PR
2412500,sao miguel,RN
3550209,sao miguel arcanjo,SP
2210383,sao miguel da baixa grande,PI
4217154,sao miguel da boa vista,SC
2929404,sao miguel das matas,BA
4319158,sao miguel das missoes,RS
2515005,sao miguel de taipu,PB
2807006,sao miguel do aleixo,SE
3163805,sao miguel do anta,MG
5220207,sao miguel do araguaia,GO
2210391,sao miguel do fidalgo,PI
2412559,sao miguel do gostoso,RN
1507607,sao miguel do guama,PA
1100320,sao miguel do guapore,RO
4125704,sao miguel do iguacu,PR
4217204,sao miguel do oeste,SC
5220264,sao miguel do passa quatro,GO
2210409,sao miguel do tapuio,PI
1720200,sao miguel do tocantins,TO
2708600,sao miguel dos campos,AL
2708709,sao miguel dos milagres,AL
4319208,sao nicolau,RS
5220280,sao patricio,GO
3550308,sao paulo,SP
4319307,sao paulo das missoes,RS
1303908,sao paulo de olivenca,AM
2412609,sao paulo do potengi,RN
2412708,sao pedro,RN
3550407,sao pedro,SP
3305208,sao pedro da aldeia,RJ
5107404,sao pedro da cipa,MT
4319356,sao pedro da serra,RS
3163904,sao pedro da uniao,MG
2111532,sao pedro da agua branca,MA
4319364,sao pedro das missoes,RS
4217253,sao pedro de alcantara,SC
4319372,sao pedro do butia,RS
4125753,sao pedro do iguacu,PR
4125803,sao pedro do ivai,PR
4125902,sao pedro do parana,PR
2210508,sao pedro do piaui,PI
3164100,sao pedro do suacui,MG
4319406,sao pedro do sul,RS
3550506,sao pedro do turvo,SP
2111573,sao pedro dos crentes,MA
3164001,sao pedro dos ferros,MG
2412807,sao rafael,RN
2210607,sao raimundo nonato,PI
2111607,sao raimundo das mangabeiras,MA
2111631,sao raimundo do doca bezerra,MA
2111672,sao roberto,MA
3164209,sao romao,MG
3550605,sao roque,SP
3164308,sao roque de minas,MG
3204955,sao roque do canaa,ES
1720259,sao salvador do tocantins,TO
2708808,sao sebastiao,AL
3550704,sao sebastiao,SP
4126009,sao sebastiao da amoreira,PR
3164407,sao sebastiao da bela vista,MG
1507706,sao sebastiao da boa vista,PA
3550803,sao sebastiao da grama,SP
3164431,sao sebastiao da vargem alegre,MG
2515104,sao sebastiao de lagoa de roca,PB
3305307,sao sebastiao do alto,RJ
3164472,sao sebastiao do anta,MG
4319505,sao sebastiao do cai,RS
3164506,sao sebastiao do maranhao,MG
3164605,sao sebastiao do oeste,MG
3164704,sao sebastiao do paraiso,MG
2929503,sao sebastiao do passe,BA
3164803,sao sebastiao do rio preto,MG
3164902,sao sebastiao do rio verde,MG
1720309,sao sebastiao do tocantins,TO
1303957,sao sebastiao do uatuma,AM
2515203,sao sebastiao do umbuzeiro,PB
4319604,sao sepe,RS
3550902,sao simao,SP
5220405,sao simao,GO
3165008,sao tiago,MG
3165107,sao tomas de aquino,MG
2412906,sao tome,RN
4126108,sao tome,PR
3165206,sao tome das letras,MG
4319703,sao valentim,RS
4319711,sao valentim do sul,RS
1720499,sao valerio,TO
4319737,sao valerio do sul,RS
4319752,sao vendelino,RS
2413003,sao vicente,RN
3551009,sao vicente,SP
2111706,sao vicente ferrer,MA
2613800,sao vicente ferrer,PE
3165305,sao vicente de minas,MG
2515401,sao vicente do serido,PB
4319802,sao vicente do sul,RS
4320453,serio,RS
2111805,sitio novo,MA
2413706,sitio novo,RN
1720804,sitio novo do tocantins,TO
5220702,sitio d abadia,GO
2930758,sitio do mato,BA
2930766,sitio do quinto,BA
5107941,tabapora,MT
3552601,tabapua,SP
1304062,tabatinga,AM
3552700,tabatinga,SP
4320859,tabai,RS
2614600,tabira,PE
2930907,tabocas do brejo velho,BA
1708254,tabocao,TO
2413805,taboleiro grande,RN
3552809,taboao da serra,SP
3167905,tabuleiro,MG
2313104,tabuleiro do norte,CE
2614709,tacaimbo,PE
2614808,tacaratu,PE
3552908,taciba,SP
2516409,tacima,PB
5007950,tacuru,MS
1720903,taguatinga,TO
3553005,taguai,SP
3553104,taiacu,SP
1507953,tailandia,PA
3168002,taiobeiras,MG
1720937,taipas do tocantins,TO
2413904,taipu,RN
4217808,taio,SC
3553203,taiuva,SP
1720978,talisma,TO
2614857,tamandare,PE
4126678,tamarana,PR
3553302,tambau,SP
4126702,tamboara,PR
2313203,tamboril,CE
2210953,tamboril do piaui,PI
3553401,tanabi,SP
2414001,tangara,RN
4217907,tangara,SC
5107958,tangara da serra,MT
3305752,tangua,RJ
2931004,tanhacu,BA
2931053,tanque novo,BA
2709004,tanque d arca,AL
2210979,tanque do piaui,PI
2931103,tanquinho,BA
3168051,taparuba,MG
1304104,tapaua,AM
4126801,tapejara,PR
4320909,tapejara,RS
4321006,tapera,RS
2516508,taperoa,PB
2931202,taperoa,BA
4321105,tapes,RS
3168101,tapira,MG
4126900,tapira,PR
2931301,tapiramuta,BA
3553609,tapiratiba,SP
3168200,tapirai,MG
3553500,tapirai,SP
5108006,tapurah,MT
4321204,taquara,RS
3553658,taquaral,SP
5221007,taquaral de goias,GO
2709103,taquarana,AL
3168309,taquaracu de minas,MG
4321303,taquari,RS
3553708,taquaritinga,SP
2615003,taquaritinga do norte,PE
3553807,taquarituba,SP
3553856,taquarivai,SP
5007976,taquarussu,MS
4321329,taquarucu do sul,RS
3553906,tarabai,SP
1200609,tarauaca,AC
2313252,tarrafas,CE
1600709,tartarugalzinho,AP
3168408,tarumirim,MG
3553955,taruma,SP
2112001,tasso fragoso,MA
3554003,tatui,SP
3554102,taubate,SP
2313302,taua,CE
2516607,tavares,PB
4321352,tavares,RS
1304203,tefe,AM
2516706,teixeira,PB
4127007,teixeira soares,PR
2931350,teixeira de freitas,BA
3168507,teixeiras,MG
1101559,teixeiropolis,RO
3554201,tejupa,SP
2313351,tejucuoca,CE
2807303,telha,SE
4127106,telemaco borba,PR
2414100,tenente ananias,RN
2414159,tenente laurentino cruz,RN
4321402,tenente portela,RS
2516755,tenorio,PB
2931400,teodoro sampaio,BA
3554300,teodoro sampaio,SP
2931509,teofilandia,BA
2931608,teolandia,BA
2709152,teotonio vilela,AL
5008008,terenos,MS
2211001,teresina,PI
5221080,teresina de goias,GO
3305802,teresopolis,RJ
2615102,terezinha,PE
5221197,terezopolis de goias,GO
1507961,terra alta,PA
4127205,terra boa,PR
2615201,terra nova,PE
2931707,terra nova,BA
5108055,terra nova do norte,MT
4127304,terra rica,PR
3554409,terra roxa,SP
4127403,terra roxa,PR
1507979,terra santa,PA
4321436,terra de areia,RS
5108105,tesouro,MT
4321451,teutonia,RS
3168606,teofilo otoni,MG
1101609,theobroma,RO
2313401,tiangua,CE
4127502,tibagi,PR
2411056,tibau,RN
2414209,tibau do sul,RN
3554508,tiete,SP
4217956,tigrinhos,SC
4218004,tijucas,SC
4127601,tijucas do sul,PR
2615300,timbauba,PE
2414308,timbauba dos batistas,RN
2112100,timbiras,MA
3554607,timburi,SP
4218103,timbe do sul,SC
4218202,timbo,SC
4218251,timbo grande,SC
2112209,timon,MA
3168705,timoteo,MG
4321469,tio hugo,RS
3168804,tiradentes,MG
4321477,tiradentes do sul,RS
3168903,tiros,MG
2807402,tobias barreto,SE
3169000,tocantins,MG
1721208,tocantinopolis,TO
1721109,tocantinia,TO
3169059,tocos do moji,MG
3169109,toledo,MG
4127700,toledo,PR
2807501,tomar do geru,SE
4127809,tomazina,PR
3169208,tombos,MG
1508001,tome acu,PA
1304237,tonantins,AM
2615409,toritama,PE
5108204,torixoreu,MT
4321493,toropi,RS
3554656,torre de pedra,SP
4321501,torres,RS
3554706,torrinha,SP
2414407,touros,RN
3554755,trabiju,SP
1508035,tracuateua,PA
2615508,tracunhaem,PE
2709202,traipu,AL
2313500,trairi,CE
1508050,trairao,PA
3305901,trajano de moraes,RJ
4321600,tramandai,RS
4321626,travesseiro,RS
2931806,tremedal,BA
3554805,tremembe,SP
4218350,treviso,SC
4218509,treze tilias,SC
4218400,treze de maio,SC
2615607,trindade,PE
5221403,trindade,GO
4321956,trindade do sul,RS
2516805,triunfo,PB
2615706,triunfo,PE
4322004,triunfo,RS
2414456,triunfo potiguar,RN
2112233,trizidela do vale,MA
5221452,trombas,GO
4218608,trombudo central,SC
4321634,tres arroios,RS
4218301,tres barras,SC
4127858,tres barras do parana,PR
4321667,tres cachoeiras,RS
3169307,tres coracoes,MG
4321709,tres coroas,RS
